"","x"
"4139","2"
"4140","0"
"4141","2"
"4142","8"
"4143","9"
"4144","0"
"4145","7"
"4146","2"
"4147","9"
"4148","2"
"4149","7"
"4150","6"
"4151","1"
"4152","0"
"4153","12"
"4154","2"
"4155","15"
"4156","0"
"4157","1"
"4158","13"
"4159","9"
"4160","12"
"4161","9"
"4162","0"
"4163","11"
"4164","1"
"4165","0"
"4166","12"
"4167","4"
"4168","6"
"4169","0"
"4170","2"
"4171","1"
"4172","1"
"4173","1"
"4174","2"
"4175","11"
"4176","2"
"4177","0"
"4178","5"
"4179","9"
"4180","0"
"4181","0"
"4182","0"
"4183","0"
"4184","2"
"4185","12"
"4186","2"
"4187","0"
"4188","1"
"4189","1"
"4190","14"
"4191","0"
"4192","1"
"4193","2"
"4194","1"
"4195","1"
"4196","5"
"4197","9"
"4198","10"
"4199","10"
"4200","1"
"4201","10"
"4202","2"
"4203","1"
"4204","0"
"4205","3"
"4206","2"
"4207","1"
"4208","0"
"4209","1"
"4210","1"
"4211","0"
"4212","1"
"4213","7"
"4214","12"
"4215","7"
"4216","6"
"4217","2"
"4218","12"
"4219","0"
"4220","0"
"4221","0"
"4222","7"
"4223","1"
"4224","15"
"4225","1"
"4226","9"
"4227","1"
"4228","0"
"4229","0"
"4230","1"
"4231","12"
"4232","0"
"4233","7"
"4234","1"
"4235","14"
"4236","8"
"4237","6"
"4238","1"
"4239","10"
"4240","0"
"4241","0"
"4242","4"
"4243","1"
"4244","1"
"4245","5"
"4246","2"
"4247","1"
"4248","6"
"4249","0"
"4250","0"
"4251","6"
"4252","1"
"4253","0"
"4254","2"
"4255","1"
"4256","7"
"4257","0"
"4258","0"
"4259","2"
"4260","0"
"4261","5"
"4262","11"
"4263","1"
"4264","15"
"4265","1"
"4266","1"
"4267","4"
"4268","1"
"4269","1"
"4270","1"
"4271","1"
"4272","10"
"4273","0"
"4274","12"
"4275","0"
"4276","1"
"4277","15"
"4278","0"
"4279","2"
"4280","1"
"4281","0"
"4282","1"
"4283","0"
"4284","0"
"4285","0"
"4286","0"
"4287","7"
"4288","1"
"4289","1"
"4290","9"
"4291","0"
"4292","0"
"4293","0"
"4294","1"
"4295","1"
"4296","0"
"4297","0"
"4298","0"
"4299","7"
"4300","5"
"4301","0"
"4302","0"
"4303","0"
"4304","0"
"4305","7"
"4306","0"
"4307","0"
"4308","1"
"4309","0"
"4310","7"
"4311","2"
"4312","2"
"4313","1"
"4314","2"
"4315","7"
"4316","1"
"4317","13"
"4318","2"
"4319","1"
"4320","0"
"4321","0"
"4322","10"
"4323","1"
"4324","1"
"4325","0"
"4326","9"
"4327","2"
"4328","0"
"4329","13"
"4330","0"
"4331","1"
"4332","1"
"4333","15"
"4334","15"
"4335","2"
"4336","13"
"4337","0"
"4338","1"
"4339","10"
"4340","1"
"4341","2"
"4342","8"
"4343","0"
"4344","1"
"4345","8"
"4346","8"
"4347","0"
"4348","0"
"4349","12"
"4350","0"
"4351","1"
"4352","5"
"4353","1"
"4354","0"
"4355","6"
"4356","2"
"4357","1"
"4358","1"
"4359","1"
"4360","11"
"4361","0"
"4362","2"
"4363","10"
"4364","3"
"4365","2"
"4366","1"
"4367","0"
"4368","1"
"4369","5"
"4370","5"
"4371","4"
"4372","0"
"4373","9"
"4374","1"
"4375","2"
"4376","0"
"4377","2"
"4378","0"
"4379","9"
"4380","0"
"4381","0"
"4382","4"
"4383","0"
"4384","7"
"4385","8"
"4386","11"
"4387","1"
"4388","1"
"4389","1"
"4390","0"
"4391","0"
"4392","0"
"4393","5"
"4394","5"
"4395","6"
"4396","1"
"4397","1"
"4398","1"
"4399","0"
"4400","2"
"4401","0"
"4402","8"
"4403","5"
"4404","2"
"4405","6"
"4406","2"
"4407","6"
"4408","1"
"4409","0"
"4410","5"
"4411","0"
"4412","1"
"4413","2"
"4414","9"
"4415","12"
"4416","12"
"4417","5"
"4418","1"
"4419","2"
"4420","0"
"4421","0"
"4422","1"
"4423","4"
"4424","0"
"4425","1"
"4426","9"
"4427","7"
"4428","1"
"4429","1"
"4430","0"
"4431","11"
"4432","0"
"4433","1"
"4434","0"
"4435","8"
"4436","1"
"4437","9"
"4438","2"
"4439","2"
"4440","1"
"4441","0"
"4442","7"
"4443","13"
"4444","11"
"4445","0"
"4446","1"
"4447","13"
"4448","4"
"4449","5"
"4450","0"
"4451","13"
"4452","0"
"4453","0"
"4454","1"
"4455","12"
"4456","0"
"4457","1"
"4458","0"
"4459","3"
"4460","5"
"4461","1"
"4462","1"
"4463","0"
"4464","6"
"4465","1"
"4466","1"
"4467","1"
"4468","0"
"4469","15"
"4470","9"
"4471","11"
"4472","9"
"4473","1"
"4474","1"
"4475","13"
"4476","1"
"4477","1"
"4478","1"
"4479","0"
"4480","0"
"4481","0"
"4482","0"
"4483","11"
"4484","2"
"4485","2"
"4486","8"
"4487","0"
"4488","0"
"4489","1"
"4490","9"
"4491","2"
"4492","1"
"4493","2"
"4494","1"
"4495","8"
"4496","3"
"4497","5"
"4498","11"
"4499","0"
"4500","1"
"4501","1"
"4502","1"
"4503","10"
"4504","0"
"4505","1"
"4506","1"
"4507","0"
"4508","0"
"4509","5"
"4510","12"
"4511","5"
"4512","1"
"4513","11"
"4514","1"
"4515","11"
"4516","2"
"4517","2"
"4518","8"
"4519","7"
"4520","8"
"4521","0"
"4522","2"
"4523","0"
"4524","7"
"4525","9"
"4526","1"
"4527","0"
"4528","10"
"4529","4"
"4530","14"
"4531","6"
"4532","1"
"4533","0"
"4534","0"
"4535","1"
"4536","1"
"4537","8"
"4538","1"
"4539","0"
"4540","8"
"4541","5"
"4542","1"
"4543","0"
"4544","7"
"4545","3"
"4546","1"
"4547","0"
"4548","9"
"4549","7"
"4550","6"
"4551","8"
"4552","12"
"4553","1"
"4554","1"
"4555","1"
"4556","1"
"4557","6"
"4558","0"
"4559","0"
"4560","11"
"4561","7"
"4562","1"
"4563","3"
"4564","6"
"4565","0"
"4566","0"
"4567","12"
"4568","1"
"4569","2"
"4570","1"
"4571","12"
"4572","9"
"4573","8"
"4574","5"
"4575","12"
"4576","2"
"4577","13"
"4578","0"
"4579","5"
"4580","1"
"4581","3"
"4582","0"
"4583","0"
"4584","5"
"4585","1"
"4586","1"
"4587","1"
"4588","1"
"4589","6"
"4590","12"
"4591","5"
"4592","2"
"4593","0"
"4594","8"
"4595","2"
"4596","0"
"4597","12"
"4598","1"
"4599","5"
"4600","9"
"4601","0"
"4602","1"
"4603","1"
"4604","0"
"4605","11"
"4606","7"
"4607","4"
"4608","6"
"4609","0"
"4610","4"
"4611","1"
"4612","1"
"4613","4"
"4614","1"
"4615","10"
"4616","1"
"4617","9"
"4618","1"
"4619","2"
"4620","0"
"4621","4"
"4622","7"
"4623","12"
"4624","2"
"4625","0"
"4626","12"
"4627","1"
"4628","12"
"4629","2"
"4630","1"
"4631","0"
"4632","12"
"4633","0"
"4634","2"
"4635","1"
"4636","5"
"4637","6"
"4638","1"
"4639","1"
"4640","1"
"4641","0"
"4642","1"
"4643","0"
"4644","0"
"4645","6"
"4646","1"
"4647","0"
"4648","0"
"4649","12"
"4650","1"
"4651","0"
"4652","12"
"4653","5"
"4654","0"
"4655","2"
"4656","0"
"4657","10"
"4658","0"
"4659","0"
"4660","7"
"4661","10"
"4662","2"
"4663","11"
"4664","1"
"4665","9"
"4666","1"
"4667","6"
"4668","1"
"4669","1"
"4670","0"
"4671","2"
"4672","1"
"4673","1"
"4674","0"
"4675","5"
"4676","2"
"4677","1"
"4678","1"
"4679","0"
"4680","1"
"4681","0"
"4682","1"
"4683","1"
"4684","0"
"4685","0"
"4686","1"
"4687","1"
"4688","14"
"4689","0"
"4690","2"
"4691","5"
"4692","0"
"4693","7"
"4694","6"
"4695","8"
"4696","2"
"4697","1"
"4698","1"
"4699","0"
"4700","1"
"4701","1"
"4702","11"
"4703","5"
"4704","1"
"4705","1"
"4706","0"
"4707","5"
"4708","1"
"4709","1"
"4710","7"
"4711","4"
"4712","9"
"4713","1"
"4714","0"
"4715","1"
"4716","11"
"4717","0"
"4718","1"
"4719","0"
"4720","0"
"4721","0"
"4722","1"
"4723","10"
"4724","1"
"4725","1"
"4726","4"
"4727","1"
"4728","1"
"4729","15"
"4730","0"
"4731","10"
"4732","1"
"4733","2"
"4734","7"
"4735","0"
"4736","0"
"4737","11"
"4738","2"
"4739","1"
"4740","1"
"4741","2"
"4742","6"
"4743","6"
"4744","2"
"4745","1"
"4746","4"
"4747","12"
"4748","1"
"4749","15"
"4750","0"
"4751","1"
"4752","1"
"4753","0"
"4754","1"
"4755","0"
"4756","1"
"4757","1"
"4758","2"
"4759","0"
"4760","0"
"4761","4"
"4762","3"
"4763","1"
"4764","0"
"4765","2"
"4766","8"
"4767","7"
"4768","8"
"4769","0"
"4770","1"
"4771","8"
"4772","10"
"4773","7"
"4774","3"
"4775","1"
"4776","9"
"4777","8"
"4778","2"
"4779","1"
"4780","1"
"4781","1"
"4782","1"
"4783","0"
"4784","1"
"4785","0"
"4786","1"
"4787","1"
"4788","2"
"4789","0"
"4790","2"
"4791","7"
"4792","8"
"4793","13"
"4794","3"
"4795","1"
"4796","6"
"4797","0"
"4798","8"
"4799","7"
"4800","0"
"4801","1"
"4802","0"
"4803","9"
"4804","11"
"4805","1"
"4806","1"
"4807","0"
"4808","6"
"4809","1"
"4810","1"
"4811","10"
"4812","2"
"4813","1"
"4814","0"
"4815","5"
"4816","0"
"4817","0"
"4818","5"
"4819","10"
"4820","1"
"4821","1"
"4822","0"
"4823","1"
"4824","1"
"4825","0"
"4826","0"
"4827","13"
"4828","14"
"4829","0"
"4830","2"
"4831","1"
"4832","10"
"4833","1"
"4834","2"
"4835","1"
"4836","0"
"4837","0"
"4838","2"
"4839","1"
"4840","0"
"4841","5"
"4842","0"
"4843","0"
"4844","10"
"4845","8"
"4846","2"
"4847","3"
"4848","6"
"4849","0"
"4850","1"
"4851","2"
"4852","0"
"4853","1"
"4854","0"
"4855","13"
"4856","0"
"4857","2"
"4858","4"
"4859","1"
"4860","1"
"4861","6"
"4862","0"
"4863","1"
"4864","0"
"4865","8"
"4866","9"
"4867","13"
"4868","0"
"4869","0"
"4870","1"
"4871","1"
"4872","0"
"4873","13"
"4874","5"
"4875","11"
"4876","10"
"4877","6"
"4878","2"
"4879","4"
"4880","0"
"4881","1"
"4882","1"
"4883","1"
"4884","8"
"4885","0"
"4886","5"
"4887","4"
"4888","14"
"4889","8"
"4890","5"
"4891","2"
"4892","1"
"4893","1"
"4894","1"
"4895","0"
"4896","5"
"4897","6"
"4898","0"
"4899","11"
"4900","0"
"4901","1"
"4902","8"
"4903","0"
"4904","2"
"4905","5"
"4906","1"
"4907","1"
"4908","1"
"4909","12"
"4910","6"
"4911","1"
"4912","7"
"4913","4"
"4914","0"
"4915","0"
"4916","14"
"4917","11"
"4918","13"
"4919","5"
"4920","5"
"4921","9"
"4922","13"
"4923","1"
"4924","15"
"4925","1"
"4926","13"
"4927","1"
"4928","3"
"4929","0"
"4930","1"
"4931","8"
"4932","12"
"4933","2"
"4934","3"
"4935","1"
"4936","8"
"4937","0"
"4938","5"
"4939","1"
"4940","1"
"4941","4"
"4942","1"
"4943","0"
"4944","13"
"4945","1"
"4946","1"
"4947","9"
"4948","0"
"4949","2"
"4950","11"
"4951","0"
"4952","1"
"4953","1"
"4954","8"
"4955","1"
"4956","1"
"4957","0"
"4958","6"
"4959","5"
"4960","11"
"4961","1"
"4962","12"
"4963","5"
"4964","0"
"4965","6"
"4966","1"
"4967","1"
"4968","0"
"4969","1"
"4970","1"
"4971","8"
"4972","1"
"4973","5"
"4974","1"
"4975","9"
"4976","0"
"4977","2"
"4978","5"
"4979","11"
"4980","1"
"4981","12"
"4982","0"
"4983","6"
"4984","2"
"4985","9"
"4986","9"
"4987","1"
"4988","3"
"4989","0"
"4990","7"
"4991","1"
"4992","1"
"4993","1"
"4994","5"
"4995","2"
"4996","1"
"4997","0"
"4998","11"
"4999","2"
"5000","1"
"5001","1"
"5002","1"
"5003","7"
"5004","0"
"5005","1"
"5006","13"
"5007","1"
"5008","7"
"5009","12"
"5010","0"
"5011","1"
"5012","5"
"5013","1"
"5014","5"
"5015","9"
"5016","2"
"5017","4"
"5018","1"
"5019","0"
"5020","1"
"5021","1"
"5022","1"
"5023","10"
"5024","7"
"5025","6"
"5026","0"
"5027","1"
"5028","1"
"5029","2"
"5030","5"
"5031","5"
"5032","1"
"5033","0"
"5034","1"
"5035","0"
"5036","2"
"5037","8"
"5038","11"
"5039","8"
"5040","9"
"5041","2"
"5042","0"
"5043","0"
"5044","6"
"5045","1"
"5046","8"
"5047","1"
"5048","1"
"5049","2"
"5050","2"
"5051","8"
"5052","1"
"5053","0"
"5054","1"
"5055","1"
"5056","6"
"5057","1"
"5058","1"
"5059","1"
"5060","1"
"5061","0"
"5062","0"
"5063","0"
"5064","0"
"5065","3"
"5066","1"
"5067","0"
"5068","7"
"5069","0"
"5070","0"
"5071","0"
"5072","1"
"5073","5"
"5074","5"
"5075","9"
"5076","0"
"5077","8"
"5078","5"
"5079","12"
"5080","1"
"5081","5"
"5082","0"
"5083","1"
"5084","5"
"5085","10"
"5086","9"
"5087","1"
"5088","1"
"5089","0"
"5090","13"
"5091","0"
"5092","1"
"5093","15"
"5094","12"
"5095","1"
"5096","0"
"5097","7"
"5098","2"
"5099","11"
"5100","0"
"5101","0"
"5102","2"
"5103","6"
"5104","5"
"5105","0"
"5106","6"
"5107","8"
"5108","6"
"5109","2"
"5110","2"
"5111","1"
"5112","2"
"5113","0"
"5114","1"
"5115","4"
"5116","4"
"5117","1"
"5118","11"
"5119","0"
"5120","1"
"5121","9"
"5122","0"
"5123","1"
"5124","3"
"5125","9"
"5126","1"
"5127","0"
"5128","0"
"5129","7"
"5130","1"
"5131","2"
"5132","9"
"5133","14"
"5134","1"
"5135","11"
"5136","0"
"5137","1"
"5138","2"
"5139","2"
"5140","0"
"5141","13"
"5142","11"
"5143","1"
"5144","1"
"5145","0"
"5146","0"
"5147","1"
"5148","1"
"5149","1"
"5150","2"
"5151","13"
"5152","1"
"5153","1"
"5154","1"
"5155","6"
"5156","1"
"5157","0"
"5158","1"
"5159","1"
"5160","5"
"5161","0"
"5162","0"
"5163","1"
"5164","1"
"5165","5"
"5166","0"
"5167","1"
"5168","1"
"5169","0"
"5170","1"
"5171","5"
"5172","0"
"5173","1"
"5174","2"
"5175","3"
"5176","0"
"5177","2"
"5178","12"
"5179","1"
"5180","9"
"5181","9"
"5182","8"
"5183","1"
"5184","1"
"5185","1"
"5186","8"
"5187","0"
"5188","0"
"5189","1"
"5190","1"
"5191","0"
"5192","1"
"5193","1"
"5194","0"
"5195","3"
"5196","1"
"5197","8"
"5198","2"
"5199","5"
"5200","0"
"5201","1"
"5202","1"
"5203","1"
"5204","10"
"5205","7"
"5206","1"
"5207","0"
"5208","1"
"5209","1"
"5210","1"
"5211","4"
"5212","1"
"5213","1"
"5214","0"
"5215","0"
"5216","1"
"5217","2"
"5218","12"
"5219","0"
"5220","0"
"5221","7"
"5222","11"
"5223","1"
"5224","0"
"5225","0"
"5226","1"
"5227","13"
"5228","2"
"5229","1"
"5230","1"
"5231","1"
"5232","1"
"5233","3"
"5234","7"
"5235","10"
"5236","0"
"5237","7"
"5238","15"
"5239","5"
"5240","1"
"5241","5"
"5242","1"
"5243","0"
"5244","1"
"5245","0"
"5246","9"
"5247","0"
"5248","1"
"5249","13"
"5250","1"
"5251","9"
"5252","9"
"5253","1"
"5254","1"
"5255","0"
"5256","7"
"5257","1"
"5258","1"
"5259","1"
"5260","1"
"5261","0"
"5262","8"
"5263","8"
"5264","0"
"5265","2"
"5266","2"
"5267","0"
"5268","1"
"5269","7"
"5270","1"
"5271","0"
"5272","0"
"5273","10"
"5274","1"
"5275","7"
"5276","5"
"5277","6"
"5278","1"
"5279","11"
"5280","0"
"5281","1"
"5282","10"
"5283","15"
"5284","11"
"5285","1"
"5286","0"
"5287","0"
"5288","11"
"5289","10"
"5290","2"
"5291","1"
"5292","10"
"5293","1"
"5294","11"
"5295","0"
"5296","0"
"5297","15"
"5298","0"
"5299","1"
"5300","1"
"5301","2"
"5302","0"
"5303","9"
"5304","15"
"5305","4"
"5306","1"
"5307","6"
"5308","2"
"5309","2"
"5310","13"
"5311","0"
"5312","10"
"5313","1"
"5314","1"
"5315","2"
"5316","2"
"5317","1"
"5318","1"
"5319","13"
"5320","8"
"5321","0"
"5322","0"
"5323","12"
"5324","1"
"5325","7"
"5326","1"
"5327","1"
"5328","6"
"5329","0"
"5330","1"
"5331","2"
"5332","1"
"5333","2"
"5334","0"
"5335","9"
"5336","3"
"5337","7"
"5338","2"
"5339","10"
"5340","0"
"5341","9"
"5342","11"
"5343","4"
"5344","1"
"5345","1"
"5346","2"
"5347","4"
"5348","14"
"5349","0"
"5350","2"
"5351","5"
"5352","0"
"5353","9"
"5354","0"
"5355","1"
"5356","9"
"5357","0"
"5358","0"
"5359","0"
"5360","12"
"5361","1"
"5362","0"
"5363","1"
"5364","10"
"5365","0"
"5366","2"
"5367","2"
"5368","0"
"5369","5"
"5370","7"
"5371","4"
"5372","1"
"5373","0"
"5374","0"
"5375","9"
"5376","1"
"5377","1"
"5378","1"
"5379","12"
"5380","1"
"5381","0"
"5382","12"
"5383","1"
"5384","0"
"5385","11"
"5386","5"
"5387","0"
"5388","9"
"5389","5"
"5390","2"
"5391","15"
"5392","9"
"5393","4"
"5394","1"
"5395","0"
"5396","1"
"5397","1"
"5398","2"
"5399","1"
"5400","1"
"5401","1"
"5402","0"
"5403","5"
"5404","1"
"5405","0"
"5406","1"
"5407","0"
"5408","12"
"5409","9"
"5410","6"
"5411","7"
"5412","9"
"5413","5"
"5414","5"
"5415","0"
"5416","0"
"5417","2"
"5418","1"
"5419","1"
"5420","9"
"5421","0"
"5422","0"
"5423","1"
"5424","0"
"5425","0"
"5426","1"
"5427","11"
"5428","15"
"5429","0"
"5430","6"
"5431","1"
"5432","14"
"5433","1"
"5434","7"
"5435","1"
"5436","5"
"5437","1"
"5438","8"
"5439","5"
"5440","8"
"5441","1"
"5442","0"
"5443","0"
"5444","6"
"5445","10"
"5446","2"
"5447","0"
"5448","2"
"5449","1"
"5450","1"
"5451","8"
"5452","11"
"5453","5"
"5454","7"
"5455","1"
"5456","0"
"5457","0"
"5458","1"
"5459","2"
"5460","0"
"5461","7"
"5462","0"
"5463","9"
"5464","1"
"5465","1"
"5466","2"
"5467","4"
"5468","0"
"5469","1"
"5470","12"
"5471","12"
"5472","2"
"5473","12"
"5474","1"
"5475","5"
"5476","2"
"5477","7"
"5478","0"
"5479","1"
"5480","2"
"5481","4"
"5482","6"
"5483","1"
"5484","14"
"5485","1"
"5486","2"
"5487","0"
"5488","1"
"5489","0"
"5490","0"
"5491","3"
"5492","2"
"5493","2"
"5494","11"
"5495","0"
"5496","10"
"5497","1"
"5498","1"
"5499","8"
"5500","11"
"5501","1"
"5502","0"
"5503","0"
"5504","1"
"5505","13"
"5506","1"
"5507","11"
"5508","0"
"5509","1"
"5510","3"
"5511","7"
"5512","1"
"5513","0"
"5514","5"
"5515","7"
"5516","1"
"5517","0"
"5518","1"
"5519","8"
"5520","1"
"5521","1"
"5522","4"
"5523","4"
"5524","5"
"5525","1"
"5526","5"
"5527","6"
"5528","0"
"5529","0"
"5530","1"
"5531","1"
"5532","3"
"5533","0"
"5534","8"
"5535","2"
"5536","0"
"5537","4"
"5538","1"
"5539","1"
"5540","1"
"5541","1"
"5542","1"
"5543","13"
"5544","11"
"5545","0"
"5546","1"
"5547","5"
"5548","13"
"5549","2"
"5550","15"
"5551","1"
"5552","1"
"5553","2"
"5554","0"
"5555","1"
"5556","1"
"5557","10"
"5558","2"
"5559","4"
"5560","0"
"5561","1"
"5562","1"
"5563","0"
"5564","0"
"5565","11"
"5566","1"
"5567","5"
"5568","3"
"5569","0"
"5570","1"
"5571","7"
"5572","1"
"5573","7"
"5574","10"
"5575","6"
"5576","12"
"5577","14"
"5578","1"
"5579","4"
"5580","2"
"5581","1"
"5582","1"
"5583","10"
"5584","0"
"5585","12"
"5586","8"
"5587","6"
"5588","0"
"5589","7"
"5590","0"
"5591","2"
"5592","7"
"5593","0"
"5594","0"
"5595","0"
"5596","0"
"5597","0"
"5598","2"
"5599","4"
"5600","4"
"5601","1"
"5602","0"
"5603","9"
"5604","1"
"5605","1"
"5606","0"
"5607","0"
"5608","10"
"5609","6"
"5610","2"
"5611","0"
"5612","1"
"5613","3"
"5614","2"
"5615","1"
"5616","8"
"5617","2"
"5618","4"
"5619","6"
"5620","1"
"5621","0"
"5622","8"
"5623","1"
"5624","1"
"5625","7"
"5626","2"
"5627","14"
"5628","0"
"5629","0"
"5630","3"
"5631","0"
"5632","9"
"5633","1"
"5634","0"
"5635","1"
"5636","11"
"5637","1"
"5638","8"
"5639","2"
"5640","8"
"5641","8"
"5642","10"
"5643","0"
"5644","0"
"5645","11"
"5646","1"
"5647","12"
"5648","2"
"5649","2"
"5650","11"
"5651","0"
"5652","4"
"5653","1"
"5654","0"
"5655","2"
"5656","1"
"5657","0"
"5658","5"
"5659","2"
"5660","7"
"5661","5"
"5662","1"
"5663","0"
"5664","0"
"5665","1"
"5666","12"
"5667","0"
"5668","1"
"5669","0"
"5670","1"
"5671","5"
"5672","7"
"5673","2"
"5674","1"
"5675","5"
"5676","1"
"5677","1"
"5678","4"
"5679","1"
"5680","1"
"5681","1"
"5682","11"
"5683","1"
"5684","2"
"5685","1"
"5686","13"
"5687","6"
"5688","0"
"5689","5"
"5690","9"
"5691","3"
"5692","1"
"5693","1"
"5694","0"
"5695","0"
"5696","1"
"5697","4"
"5698","6"
"5699","1"
"5700","2"
"5701","0"
"5702","1"
"5703","1"
"5704","0"
"5705","1"
"5706","0"
"5707","7"
"5708","10"
"5709","1"
"5710","12"
"5711","1"
"5712","0"
"5713","1"
"5714","2"
"5715","1"
"5716","3"
"5717","1"
"5718","9"
"5719","0"
"5720","0"
"5721","1"
"5722","3"
"5723","1"
"5724","1"
"5725","15"
"5726","2"
"5727","1"
"5728","1"
"5729","1"
"5730","0"
"5731","1"
"5732","1"
"5733","0"
"5734","6"
"5735","2"
"5736","1"
"5737","13"
"5738","9"
"5739","2"
"5740","1"
"5741","0"
"5742","0"
"5743","5"
"5744","1"
"5745","7"
"5746","7"
"5747","11"
"5748","1"
"5749","13"
"5750","9"
"5751","1"
"5752","13"
"5753","7"
"5754","10"
"5755","7"
"5756","11"
"5757","6"
"5758","0"
"5759","2"
"5760","0"
"5761","1"
"5762","0"
"5763","7"
"5764","0"
"5765","1"
"5766","1"
"5767","3"
"5768","1"
"5769","0"
"5770","10"
"5771","5"
"5772","0"
"5773","1"
"5774","0"
"5775","0"
"5776","12"
"5777","1"
"5778","12"
"5779","1"
"5780","0"
"5781","8"
"5782","7"
"5783","0"
"5784","9"
"5785","10"
"5786","1"
"5787","1"
"5788","5"
"5789","6"
"5790","1"
"5791","1"
"5792","0"
"5793","1"
"5794","1"
"5795","9"
"5796","0"
"5797","0"
"5798","7"
"5799","9"
"5800","5"
"5801","1"
"5802","8"
"5803","0"
"5804","1"
"5805","1"
"5806","0"
"5807","1"
"5808","0"
"5809","8"
"5810","7"
"5811","0"
"5812","0"
"5813","1"
"5814","0"
"5815","0"
"5816","0"
"5817","1"
"5818","5"
"5819","1"
"5820","11"
"5821","1"
"5822","0"
"5823","0"
"5824","0"
"5825","1"
"5826","2"
"5827","2"
"5828","0"
"5829","2"
"5830","11"
"5831","14"
"5832","2"
"5833","0"
"5834","0"
"5835","1"
"5836","0"
"5837","1"
"5838","0"
"5839","0"
"5840","0"
"5841","2"
"5842","2"
"5843","11"
"5844","0"
"5845","1"
"5846","7"
"5847","0"
"5848","8"
"5849","0"
"5850","2"
"5851","5"
"5852","13"
"5853","7"
"5854","1"
"5855","0"
"5856","1"
"5857","9"
"5858","10"
"5859","0"
"5860","1"
"5861","14"
"5862","0"
"5863","1"
"5864","0"
"5865","1"
"5866","0"
"5867","2"
"5868","2"
"5869","0"
"5870","1"
"5871","3"
"5872","1"
"5873","0"
"5874","1"
"5875","15"
"5876","0"
"5877","8"
"5878","10"
"5879","2"
"5880","9"
"5881","5"
"5882","1"
"5883","11"
"5884","4"
"5885","0"
"5886","1"
"5887","1"
"5888","5"
"5889","1"
"5890","7"
"5891","1"
"5892","2"
"5893","5"
"5894","0"
"5895","1"
"5896","1"
"5897","1"
"5898","0"
"5899","0"
"5900","2"
"5901","3"
"5902","1"
"5903","7"
"5904","1"
"5905","11"
"5906","5"
"5907","12"
"5908","11"
"5909","7"
"5910","8"
"5911","0"
"5912","2"
"5913","1"
"5914","13"
"5915","1"
"5916","1"
"5917","0"
"5918","3"
"5919","2"
"5920","0"
"5921","2"
"5922","1"
"5923","1"
"5924","1"
"5925","1"
"5926","13"
"5927","12"
"5928","5"
"5929","5"
"5930","2"
"5931","5"
"5932","1"
"5933","13"
"5934","2"
"5935","1"
"5936","2"
"5937","0"
"5938","4"
"5939","2"
"5940","5"
"5941","9"
"5942","1"
"5943","9"
"5944","0"
"5945","0"
"5946","0"
"5947","2"
"5948","1"
"5949","1"
"5950","6"
"5951","1"
"5952","5"
"5953","3"
"5954","2"
"5955","9"
"5956","0"
"5957","0"
"5958","2"
"5959","9"
"5960","11"
"5961","6"
"5962","1"
"5963","1"
"5964","0"
"5965","1"
"5966","7"
"5967","4"
"5968","1"
"5969","15"
"5970","1"
"5971","6"
"5972","1"
"5973","0"
"5974","1"
"5975","1"
"5976","12"
"5977","3"
"5978","2"
"5979","2"
"5980","12"
"5981","12"
"5982","0"
"5983","10"
"5984","1"
"5985","11"
"5986","1"
"5987","2"
"5988","1"
"5989","8"
"5990","1"
"5991","1"
"5992","7"
"5993","10"
"5994","1"
"5995","2"
"5996","1"
"5997","0"
"5998","8"
"5999","4"
"6000","5"
"6001","0"
"6002","7"
"6003","0"
"6004","5"
"6005","3"
"6006","1"
"6007","1"
"6008","6"
"6009","1"
"6010","5"
"6011","0"
"6012","0"
"6013","1"
"6014","1"
"6015","3"
"6016","9"
"6017","0"
"6018","0"
"6019","0"
"6020","0"
"6021","1"
"6022","2"
"6023","10"
"6024","1"
"6025","3"
"6026","1"
"6027","11"
"6028","2"
"6029","0"
"6030","1"
"6031","6"
"6032","1"
"6033","10"
"6034","0"
"6035","6"
"6036","12"
"6037","2"
"6038","0"
"6039","0"
"6040","8"
"6041","11"
"6042","0"
"6043","5"
"6044","1"
"6045","0"
"6046","0"
"6047","10"
"6048","1"
"6049","9"
"6050","7"
"6051","1"
"6052","0"
"6053","7"
"6054","13"
"6055","8"
"6056","1"
"6057","1"
"6058","11"
"6059","1"
"6060","1"
"6061","11"
"6062","13"
"6063","10"
"6064","3"
"6065","1"
"6066","1"
"6067","5"
"6068","0"
"6069","0"
"6070","0"
"6071","5"
"6072","5"
"6073","0"
"6074","2"
"6075","5"
"6076","0"
"6077","6"
"6078","9"
"6079","5"
"6080","0"
"6081","0"
"6082","11"
"6083","1"
"6084","1"
"6085","9"
"6086","1"
"6087","11"
"6088","1"
"6089","7"
"6090","0"
"6091","9"
"6092","1"
"6093","9"
"6094","0"
"6095","1"
"6096","12"
"6097","9"
"6098","2"
"6099","3"
"6100","1"
"6101","2"
"6102","10"
"6103","11"
"6104","2"
"6105","1"
"6106","7"
"6107","0"
"6108","9"
"6109","9"
"6110","1"
"6111","0"
"6112","10"
"6113","10"
"6114","1"
"6115","0"
"6116","1"
"6117","6"
"6118","3"
"6119","7"
"6120","1"
"6121","1"
"6122","1"
"6123","0"
"6124","13"
"6125","1"
"6126","4"
"6127","9"
"6128","5"
"6129","9"
"6130","12"
"6131","0"
"6132","0"
"6133","0"
"6134","8"
"6135","5"
"6136","0"
"6137","0"
